rxn_index,rxn,min,max,subsystem
2393,MAR02073,0,-0,Estrogen metabolism
2394,MAR02074,0,-0,Estrogen metabolism
2395,MAR02075,0,-0,Estrogen metabolism
2396,MAR02076,0,-0,Estrogen metabolism
2397,MAR02078,0,-0,Estrogen metabolism
2398,MAR02083,0,-0,Estrogen metabolism
2399,MAR02084,0,-0,Estrogen metabolism
2400,MAR02085,0,-0,Estrogen metabolism
2401,MAR02086,0,-0,Estrogen metabolism
2402,MAR02088,0,-0,Estrogen metabolism
2403,MAR02089,0,-0,Estrogen metabolism
2404,MAR02095,0,-0,Estrogen metabolism
2405,MAR02096,0,-0,Estrogen metabolism
2406,MAR02097,0,-0,Estrogen metabolism
2407,MAR02098,0,-0,Estrogen metabolism
2408,MAR02099,0,-0,Estrogen metabolism
2409,MAR02100,0,-0,Estrogen metabolism
2410,MAR02106,0,-0,Estrogen metabolism
2411,MAR02107,0,-0,Estrogen metabolism
2412,MAR02108,0,-0,Estrogen metabolism
2413,MAR02109,0,-0,Estrogen metabolism
2414,MAR02110,0,-0,Estrogen metabolism
2415,MAR02111,0,-0,Estrogen metabolism
2416,MAR02112,0,-0,Estrogen metabolism
2417,MAR02113,0,-0,Estrogen metabolism
2418,MAR03540,0,-0,Formation and hydrolysis of cholesterol esters
2419,MAR03545,0,-0,Formation and hydrolysis of cholesterol esters
2420,MAR03547,0,-0,Formation and hydrolysis of cholesterol esters
2421,MAR03551,0,-0,Formation and hydrolysis of cholesterol esters
2422,MAR03552,0,-0,Formation and hydrolysis of cholesterol esters
2423,MAR03554,0,-0,Formation and hydrolysis of cholesterol esters
2424,MAR03574,0,-0,Formation and hydrolysis of cholesterol esters
2425,MAR03575,0,-0,Formation and hydrolysis of cholesterol esters
2426,MAR03576,0,-0,Formation and hydrolysis of cholesterol esters
2427,MAR03577,0,-0,Formation and hydrolysis of cholesterol esters
2428,MAR03578,0,-0,Formation and hydrolysis of cholesterol esters
2429,MAR03581,0,-0,Formation and hydrolysis of cholesterol esters
2430,MAR03586,0,-0,Formation and hydrolysis of cholesterol esters
2431,MAR03587,0,-0,Formation and hydrolysis of cholesterol esters
2432,MAR03588,0,-0,Formation and hydrolysis of cholesterol esters
2433,MAR03589,0,-0,Formation and hydrolysis of cholesterol esters
2434,MAR03590,0,-0,Formation and hydrolysis of cholesterol esters
2435,MAR03593,0,-0,Formation and hydrolysis of cholesterol esters
2436,MAR03625,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2437,MAR03626,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2438,MAR03627,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2439,MAR03628,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2440,MAR03629,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2441,MAR03630,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2442,MAR03631,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2443,MAR03632,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2444,MAR03633,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2445,MAR03634,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2446,MAR03635,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2447,MAR03636,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2448,MAR03637,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2449,MAR03638,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2450,MAR03639,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2451,MAR03640,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2452,MAR03641,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2453,MAR03642,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2454,MAR03643,0,-0,Formation and hydrolysis of cholesterol esters
2455,MAR03644,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2456,MAR03645,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2457,MAR03646,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2458,MAR03647,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2459,MAR03648,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2460,MAR03649,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2461,MAR03650,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2462,MAR03651,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2463,MAR03652,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2464,MAR03653,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2465,MAR03654,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2466,MAR03655,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2467,MAR03656,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2468,MAR03657,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2469,MAR03658,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2470,MAR03659,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2471,MAR03660,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2472,MAR03661,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2473,MAR03662,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2474,MAR03663,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2475,MAR03664,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2476,MAR03665,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2477,MAR03666,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2478,MAR03667,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2479,MAR03668,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2480,MAR03669,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2481,MAR03670,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2482,MAR03671,0,-0,Formation and hydrolysis of cholesterol esters
2483,MAR03672,0,-0,Formation and hydrolysis of cholesterol esters
2484,MAR03673,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2485,MAR03674,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2486,MAR03675,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2487,MAR03676,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2488,MAR03677,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2489,MAR03678,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2490,MAR03679,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2491,MAR03680,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2492,MAR03681,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2493,MAR03682,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2494,MAR03683,0,-0,Formation and hydrolysis of cholesterol esters
2495,MAR03684,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2496,MAR03685,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2497,MAR03686,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2498,MAR03687,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2499,MAR03688,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2500,MAR03689,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2501,MAR03690,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2502,MAR03691,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2503,MAR03692,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2504,MAR03693,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2505,MAR03694,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2506,MAR03695,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2507,MAR03696,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2508,MAR03697,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2509,MAR03698,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2510,MAR03699,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2511,MAR03700,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2512,MAR03701,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2513,MAR03703,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2514,MAR03704,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2515,MAR03705,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2516,MAR03706,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2517,MAR03707,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2518,MAR03708,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2519,MAR03709,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2520,MAR03710,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2521,MAR03711,0,279.463030356369,Formation and hydrolysis of cholesterol esters
2522,MAR03712,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2523,MAR03713,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2524,MAR03714,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2525,MAR03715,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2526,MAR03716,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2527,MAR03717,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2528,MAR03718,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2529,MAR03719,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2530,MAR03720,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2531,MAR03721,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2532,MAR03722,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2533,MAR03723,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2534,MAR03724,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2535,MAR03725,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2536,MAR03726,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2537,MAR03727,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2538,MAR03728,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2539,MAR03729,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2540,MAR03732,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2541,MAR03733,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2542,MAR03734,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2543,MAR03735,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2544,MAR03736,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2545,MAR03737,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2546,MAR03738,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2547,MAR03739,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2548,MAR03740,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2549,MAR03741,0,279.463030356368,Formation and hydrolysis of cholesterol esters
2550,MAR00735,0,-0,Sphingolipid metabolism
2551,MAR00736,0.0005271956928,1000,Sphingolipid metabolism
2552,MAR00738,0.0005271956928,181.39896694519,Sphingolipid metabolism
2553,MAR00741,0.0005271956928,181.39896694519,Sphingolipid metabolism
2554,MAR00744,0,1000,Sphingolipid metabolism
2555,MAR00746,0,1000,Sphingolipid metabolism
2556,MAR00748,0,1000,Sphingolipid metabolism
2557,MAR00750,0,1000,Sphingolipid metabolism
2558,MAR00753,-1000,-4.01708155095548e-06,Sphingolipid metabolism
2559,MAR00754,0,999.950298313151,Sphingolipid metabolism
2560,MAR00758,0,1000,Sphingolipid metabolism
2561,MAR00760,0,1000,Sphingolipid metabolism
2562,MAR00761,0,999.984027826173,Sphingolipid metabolism
2563,MAR00762,0,999.984027826173,Sphingolipid metabolism
2564,MAR00765,0,-0,Sphingolipid metabolism
2565,MAR00766,0,107.434433642515,Sphingolipid metabolism
2566,MAR00767,0,1000,Sphingolipid metabolism
2567,MAR00773,0,1000,Sphingolipid metabolism
2568,MAR00775,0,1000,Sphingolipid metabolism
2569,MAR00779,0,1000,Sphingolipid metabolism
2570,MAR00781,0,1000,Sphingolipid metabolism
2571,MAR00783,0,181.398439757421,Sphingolipid metabolism
2572,MAR00795,0,999.999472804307,Sphingolipid metabolism
2573,MAR08147,0,-0,Sphingolipid metabolism
2574,MAR08148,0,-0,Sphingolipid metabolism
2575,MAR08149,0,-0,Sphingolipid metabolism
2576,MAR08150,0,-0,Sphingolipid metabolism
2577,MAR08151,0,-0,Sphingolipid metabolism
2578,MAR08152,0,-0,Sphingolipid metabolism
2579,MAR08155,0,-0,Sphingolipid metabolism
2580,MAR08156,0,-0,Sphingolipid metabolism
2581,MAR08159,0,-0,Sphingolipid metabolism
2582,MAR08165,0,-0,Sphingolipid metabolism
2583,MAR08166,0,-0,Sphingolipid metabolism
2584,MAR08167,0,-0,Sphingolipid metabolism
2585,MAR08168,0,-0,Sphingolipid metabolism
2586,MAR08169,0,-0,Sphingolipid metabolism
2587,MAR08170,0,-0,Sphingolipid metabolism
2588,MAR08172,0,-0,Sphingolipid metabolism
2589,MAR08173,0,-0,Sphingolipid metabolism
2590,MAR08174,0,-0,Sphingolipid metabolism
2591,MAR08176,0,-0,Sphingolipid metabolism
2592,MAR08180,0,-0,Sphingolipid metabolism
2593,MAR08184,0,-0,Sphingolipid metabolism
2594,MAR08185,0,-0,Sphingolipid metabolism
2595,MAR08186,0,-0,Sphingolipid metabolism
2596,MAR08187,0,-0,Sphingolipid metabolism
2597,MAR08188,0,-0,Sphingolipid metabolism
2598,MAR08189,0,-0,Sphingolipid metabolism
2599,MAR08190,0,-0,Sphingolipid metabolism
2600,MAR08191,0,-0,Sphingolipid metabolism
2601,MAR08192,0,-0,Sphingolipid metabolism
2602,MAR08194,0,-0,Sphingolipid metabolism
2603,MAR08198,0,-0,Sphingolipid metabolism
2604,MAR08201,0,-0,Sphingolipid metabolism
2605,MAR08206,0,-0,Sphingolipid metabolism
2606,MAR08209,0,-0,Sphingolipid metabolism
2607,MAR08211,0,-0,Sphingolipid metabolism
2608,MAR08217,0,-0,Sphingolipid metabolism
2609,MAR08219,0,1000,Sphingolipid metabolism
2610,MAR08220,0,-0,Sphingolipid metabolism
2611,MAR08221,0,-0,Sphingolipid metabolism
2612,MAR08224,0,-0,Sphingolipid metabolism
2613,MAR08226,0,-0,Sphingolipid metabolism
2614,MAR08227,0,-0,Sphingolipid metabolism
2615,MAR08228,0,-0,Sphingolipid metabolism
2616,MAR08233,0,-0,Sphingolipid metabolism
2617,MAR08235,0,-0,Sphingolipid metabolism
2618,MAR08238,0,-0,Sphingolipid metabolism
2619,MAR08245,0,999.999472804307,Sphingolipid metabolism
2620,MAR08246,0,999.999472804307,Sphingolipid metabolism
2621,MAR08248,0,-0,Sphingolipid metabolism
2622,MAR08249,0,-0,Sphingolipid metabolism
2623,MAR08250,0,-0,Sphingolipid metabolism
2624,MAR08251,0,-0,Sphingolipid metabolism
2625,MAR00453,-499.999997991459,-0,Glycerolipid metabolism
2626,MAR00456,0,499.999997991459,Glycerolipid metabolism
2627,MAR00458,0,-0,Glycerolipid metabolism
2628,MAR00459,0,-0,Glycerolipid metabolism
2629,MAR00486,0,-0,Glycerolipid metabolism
2630,MAR00487,0,-0,Glycerolipid metabolism
2631,MAR00488,0,-0,Glycerolipid metabolism
2632,MAR00489,0,-0,Glycerolipid metabolism
2633,MAR00490,0,-0,Glycerolipid metabolism
2634,MAR00491,0,-0,Glycerolipid metabolism
2635,MAR00492,0,-0,Glycerolipid metabolism
2636,MAR00493,0,-0,Glycerolipid metabolism
2637,MAR00494,0,-0,Glycerolipid metabolism
2638,MAR00495,0,-0,Glycerolipid metabolism
2639,MAR00496,0,-0,Glycerolipid metabolism
2640,MAR00497,0,-0,Glycerolipid metabolism
2641,MAR00498,0,-0,Glycerolipid metabolism
2642,MAR00499,0,-0,Glycerolipid metabolism
2643,MAR00500,0,-0,Glycerolipid metabolism
2644,MAR00501,0,-0,Glycerolipid metabolism
2645,MAR00502,0,-0,Glycerolipid metabolism
2646,MAR00503,0,-0,Glycerolipid metabolism
2647,MAR00504,0,-0,Glycerolipid metabolism
2648,MAR00505,0,-0,Glycerolipid metabolism
2649,MAR00506,0,-0,Glycerolipid metabolism
2650,MAR00507,0,-0,Glycerolipid metabolism
2651,MAR00508,0,-0,Glycerolipid metabolism
2652,MAR00509,0,-0,Glycerolipid metabolism
2653,MAR00510,0,-0,Glycerolipid metabolism
2654,MAR00511,0,-0,Glycerolipid metabolism
2655,MAR00512,0,-0,Glycerolipid metabolism
2656,MAR00513,0,-0,Glycerolipid metabolism
2657,MAR00514,0,-0,Glycerolipid metabolism
2658,MAR00515,0,-0,Glycerolipid metabolism
2659,MAR00516,0,-0,Glycerolipid metabolism
2660,MAR00517,0,-0,Glycerolipid metabolism
2661,MAR00518,0,-0,Glycerolipid metabolism
2662,MAR00519,0,-0,Glycerolipid metabolism
2663,MAR00520,0,-0,Glycerolipid metabolism
2664,MAR00521,0,-0,Glycerolipid metabolism
2665,MAR00522,0,-0,Glycerolipid metabolism
2666,MAR00523,0,-0,Glycerolipid metabolism
2667,MAR00524,0,-0,Glycerolipid metabolism
2668,MAR00525,0,-0,Glycerolipid metabolism
2669,MAR00526,0,-0,Glycerolipid metabolism
2670,MAR00527,0,-0,Glycerolipid metabolism
2671,MAR00528,0,-0,Glycerolipid metabolism
2672,MAR00529,0,-0,Glycerolipid metabolism
2673,MAR00530,0,-0,Glycerolipid metabolism
2674,MAR00531,0,-0,Glycerolipid metabolism
2675,MAR00532,0,-0,Glycerolipid metabolism
2676,MAR00533,0,-0,Glycerolipid metabolism
2677,MAR00534,0,-0,Glycerolipid metabolism
2678,MAR00535,0,-0,Glycerolipid metabolism
2679,MAR00536,0,-0,Glycerolipid metabolism
2680,MAR00537,0,-0,Glycerolipid metabolism
2681,MAR00538,0,-0,Glycerolipid metabolism
2682,MAR00539,0,-0,Glycerolipid metabolism
2683,MAR00540,0,-0,Glycerolipid metabolism
2684,MAR00541,0,-0,Glycerolipid metabolism
2685,MAR00542,0,-0,Glycerolipid metabolism
2686,MAR00543,0,-0,Glycerolipid metabolism
2687,MAR00544,0,-0,Glycerolipid metabolism
2688,MAR00588,0,999.999995982918,Glycerolipid metabolism
2689,MAR00596,0,1000,Glycerolipid metabolism
2690,MAR00673,0,999.999995982918,Glycerolipid metabolism
2691,MAR00674,0,999.999995982918,Glycerolipid metabolism
2692,MAR00675,0,999.999995982918,Glycerolipid metabolism
2693,MAR00676,0,999.999995982918,Glycerolipid metabolism
2694,MAR00677,0,999.999404862285,Glycerolipid metabolism
2695,MAR00678,0,999.999995982918,Glycerolipid metabolism
2696,MAR05254,0,-0,Glycerolipid metabolism
2697,MAR00448,0,0.0006527594304,Glycerophospholipid metabolism
2698,MAR00450,0,499.999997991459,Glycerophospholipid metabolism
